"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"2","0.014277984","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=16, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"3","0.115013244","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=17, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"4","0.148576092","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"5","0.216849428","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=18, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"6","0.264868671","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"7","0.318902927","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=19, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"8","0.413544850","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"9","0.420877612","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=20, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"10","0.522970813","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=21, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"11","0.524350282","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=22, FN=0, Flags=.p....F."
"12","0.529811778","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"13","0.625013315","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=23, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"14","0.678575735","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"15","0.727042883","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=24, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"16","0.794721364","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"17","0.931246523","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=26, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"18","0.943789006","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"19","1.033287278","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=27, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"20","1.208467785","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"21","1.237347357","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=29, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"22","1.339537022","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=30, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"23","1.441638508","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=31, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"24","1.473608875","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"25","1.543735390","Sagemcom_7d:5b:41","Broadcast","802.11","432","-86dBm","Beacon frame, SN=32, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"26","1.546185425","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=34, FN=0, Flags=.p....F."
"27","1.646478287","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=35, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"28","1.747809572","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=36, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"29","1.855038042","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"30","2.056058917","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=39, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"31","2.119966243","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"32","2.158521537","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=40, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"33","2.258352702","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=41, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"34","2.268832777","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"35","2.360673277","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=42, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"36","2.462950677","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=43, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"37","2.564816158","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=44, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"38","2.566217235","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=45, FN=0, Flags=.p....F."
"39","2.667041547","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=46, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"40","3.075759131","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=51, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"41","3.177592172","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=52, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"42","3.279657360","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=53, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"43","3.484054534","Sagemcom_7d:5b:41","Broadcast","802.11","432","-84dBm","Beacon frame, SN=55, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"44","3.586174554","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=57, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"45","3.587759095","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=58, FN=0, Flags=.p....F."
"46","3.877810496","Sagemcom_7d:5b:41","RivetNet_f4:86:f7","802.11","398","-86dBm","Probe Response, SN=61, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"47","3.892715313","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=62, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"48","3.897339720","Sagemcom_7d:5b:41","RivetNet_f4:86:f7","802.11","398","-86dBm","Probe Response, SN=63, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"49","4.063789210","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"50","4.098647283","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=65, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"51","4.194209194","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"52","4.200659591","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=66, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"53","4.301358914","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=67, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"54","4.343234157","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"55","4.403527952","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=68, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"56","4.473350173","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"57","4.505680246","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=69, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"58","4.711991470","RivetNet_f4:86:f7","Broadcast","802.11","87","-96dBm","Probe Request, SN=579, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"59","4.742088549","","Netgear_0e:c7:d0 (10:da:43:0e:c7:d0) (RA)","802.11","36","-98dBm","Acknowledgement, Flags=........"
"60","4.757087885","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"61","4.812136077","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=73, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"62","4.904523044","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"63","4.911705621","Sagemcom_7d:5b:41","RivetNet_f4:86:f7","802.11","398","-86dBm","Probe Response, SN=74, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"64","4.914993460","Sagemcom_7d:5b:41","RivetNet_f4:86:f7","802.11","398","-86dBm","Probe Response, SN=74, FN=0, Flags=....R..., BI=100, SSID=Optus_7D5B3F"
"65","4.917654473","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=75, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"66","4.920909918","Sagemcom_7d:5b:41","RivetNet_f4:86:f7","802.11","398","-86dBm","Probe Response, SN=74, FN=0, Flags=....R..., BI=100, SSID=Optus_7D5B3F"
"67","4.924459478","Sagemcom_7d:5b:41","RivetNet_f4:86:f7","802.11","398","-92dBm","Probe Response, SN=74, FN=0, Flags=....R..., BI=100, SSID=Optus_7D5B3F"
"68","4.927987975","Sagemcom_7d:5b:41","RivetNet_f4:86:f7","802.11","398","-86dBm","Probe Response, SN=74, FN=0, Flags=....R..., BI=100, SSID=Optus_7D5B3F"
"69","4.935124944","Sagemcom_7d:5b:41","RivetNet_f4:86:f7","802.11","398","-86dBm","Probe Response, SN=74, FN=0, Flags=....R..., BI=100, SSID=Optus_7D5B3F"
"70","5.016590997","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=76, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"71","5.118757552","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=77, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"72","5.220970758","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=78, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"73","5.312324872","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"74","5.323168361","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=79, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"75","5.425346601","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=80, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"76","5.461333789","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"77","5.527617612","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=81, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"78","5.577700840","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"79","5.629752222","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=84, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"80","5.728833051","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"81","5.732240526","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=85, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"82","5.834196655","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=86, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"83","5.845307645","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"84","5.936408971","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=87, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"85","5.994205167","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"86","6.040466574","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=88, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"87","6.110578428","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"88","6.140785220","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=89, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"89","6.242906641","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=90, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"90","6.260041929","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"91","6.345184380","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=91, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"92","6.375598491","RivetNet_f4:86:f7","Sagemcom_7d:5b:41","802.11","124","-96dBm","QoS Null function (No data), SN=267, FN=0, Flags=.......T"
"93","6.524642716","RivetNet_f4:86:f7","Sagemcom_7d:5b:41","802.11","124","-96dBm","QoS Null function (No data), SN=268, FN=0, Flags=...P...T"
"94","6.641404391","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"95","6.651821143","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=95, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"96","6.754101184","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=96, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"97","6.790424909","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"98","6.856251560","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=97, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"99","6.958768124","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=98, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"100","7.055592064","RivetNet_f4:86:f7","Sagemcom_7d:5b:41","802.11","124","-94dBm","QoS Null function (No data), SN=272, FN=0, Flags=...P...T"
"101","7.060723109","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=99, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"102","7.163191331","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=100, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"103","7.172281739","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"104","7.265034579","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=101, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"105","7.321174948","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"106","7.367458993","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=102, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"107","7.437721132","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"108","7.469974578","Sagemcom_7d:5b:41","Broadcast","802.11","432","-84dBm","Beacon frame, SN=103, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"109","7.674063794","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=107, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"110","7.703038593","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"111","7.776231609","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=108, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"112","7.851957897","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"113","7.878753149","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=109, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"114","7.968456331","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"115","7.980837772","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=110, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"116","8.084730465","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=111, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"117","8.117682417","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"118","8.185228255","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=112, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"119","8.287682025","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=113, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"120","8.500141488","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"121","8.594207616","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=116, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"122","8.595741234","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=117, FN=0, Flags=.p....F."
"123","8.649045858","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"124","8.696504687","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=118, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"125","8.765183041","RivetNet_f4:86:f7","Sagemcom_7d:5b:41","802.11","124","-94dBm","QoS Null function (No data), SN=285, FN=0, Flags=.......T"
"126","8.799041078","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=119, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"127","8.901055059","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=120, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"128","8.914438688","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"129","9.003216853","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=121, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"130","9.030871379","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"131","9.105507940","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=122, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"132","9.207731697","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=123, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"133","9.296422893","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-88dBm","Acknowledgement, Flags=........"
"134","9.310042503","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=124, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"135","9.412541176","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=125, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"136","9.514557752","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=126, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"137","9.561718033","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"138","9.616821095","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=129, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"139","9.719076065","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=130, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"140","9.821414394","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=131, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"141","9.912574741","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Acknowledgement, Flags=........"
"142","10.025882290","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=133, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"143","10.129882111","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=134, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"144","10.230579165","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=135, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"145","10.538598585","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=139, FN=0, Flags=.p....F."
"146","10.639531823","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=140, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"147","10.741783440","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=141, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"148","10.844094080","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=142, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"149","10.946243897","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=143, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"150","11.048586777","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=144, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"151","11.150913248","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=145, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"152","11.253042458","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=146, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"153","11.355463998","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=147, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"154","11.559989246","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=150, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"155","11.561384853","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=151, FN=0, Flags=.p....F."
"156","11.662243522","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=152, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"157","11.764547976","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=153, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"158","11.866841374","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=154, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"159","11.969100261","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=155, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"160","12.173721999","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=157, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"161","12.582871397","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=161, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"162","12.584302172","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=162, FN=0, Flags=.p....F."
"163","12.685161616","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=163, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"164","12.787421599","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=164, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"165","12.889701311","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=165, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"166","12.992028175","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=166, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"167","13.196584177","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=168, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"168","13.503514973","Sagemcom_7d:5b:41","Broadcast","802.11","432","-86dBm","Beacon frame, SN=171, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"169","13.605809743","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=173, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
